,label,relax_work,relaxed,energy,energy_fu,nform,volume,volume_fu,xc,elabel,gga,algo,isif,nelm,prec,ediff,encut,ispin,lasph,lreal,lwave,ncore,nedos,sigma,ismear,nelmin,nwrite,icorelevel,aexx,isym,kpar,time,lvhar,lhfcalc,hfscreen,lmaxfock,precfock,ldau,ldauj,ldaul,ldauu,lmaxmix,ldautype,type,group,seed_name,energy_pa,energy_pa_ref
148,4Ag2Se_TETRA_OPT-200811-102642-7c5acf,859c9fb0-9071-4bb0-990c-e9c5756c75c9,189606,-42.32298,-10.580745,4.0,224.8940138313042,56.22350345782605,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA_OPT,-3.5269150000000002,0.02576647166666657
149,4Ag2Se_TETRA_OPT-200811-102149-0bb229,797dcbca-38ec-4503-b508-71371c744ae9,189597,-42.26429799,-10.5660744975,4.0,260.99316905384995,65.24829226346249,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA_OPT,-3.5220248325,0.03065663916666672
150,4Ag2Se_TETRA_OPT-200811-101240-b0d1c1,b66f2eb2-3802-444c-823a-1ef1258fb0ef,190991,-42.22258239,-10.5556455975,4.0,245.89418176934905,61.47354544233726,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA_OPT,-3.5185485325,0.03413293916666671
151,4Ag2Se_TETRA_OPT-200811-101040-912bb9,794d98ec-9181-4c47-8cab-c09b2bfbc3ea,190230,-42.08641955,-10.5216048875,4.0,245.03059423912575,61.25764855978144,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA_OPT,-3.507201629166667,0.04547984249999981
152,4Ag2Se_TETRA_OPT-200811-100831-cfe30f,9a8b862b-59b6-4868-a6c1-9f2f8ff0bb73,189146,-42.26205027,-10.5655125675,4.0,242.43552967001688,60.60888241750422,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA_OPT,-3.5218375225000003,0.03084394916666655
153,4Ag2Se_TETRA_OPT-200811-100657-fc6c16,23dd1b1b-e129-4e2c-a414-a3121ca2f39d,189725,-42.20561361,-10.5514034025,4.0,224.86279215693233,56.21569803923308,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA_OPT,-3.5171344675,0.035547004166666785
154,4Ag2Se_TETRA_OPT-200811-100545-b91184,878384ac-ad5e-4669-895c-53130d25ecb9,189609,-42.08743632,-10.52185908,4.0,240.78212226511934,60.195530566279835,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA_OPT,-3.50728636,0.045395111666666654
155,4Ag2Se_TETRA_OPT-200811-100323-ff4d2b,6289465d-9b1d-42bf-a247-b0236ec5ad2f,189918,-42.15169982,-10.537924955,4.0,245.11106236925954,61.277765592314886,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA_OPT,-3.5126416516666663,0.0400398200000005
156,4Ag2Se_TETRA_OPT-200811-100304-ff3276,106b3f93-f716-41ef-941d-351a9e701f26,189771,-42.07739318,-10.519348295,4.0,226.88676994706938,56.721692486767346,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA_OPT,-3.506449431666667,0.04623204000000003
157,4Ag2Se_TETRA_OPT-200811-100251-5724b4,58324c30-60f6-4c85-84d7-a54202155cf4,191014,-42.11398325,-10.5284958125,4.0,238.4155618050908,59.6038904512727,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA_OPT,-3.5094986041666663,0.043182867500000555
158,4Ag2Se_TETRA_OPT-200811-095508-5d1fc3,981e41aa-2bda-4e67-89d6-3f1e5b40a389,189928,-42.22811537,-10.5570288425,4.0,259.6547555067509,64.91368887668773,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA_OPT,-3.5190096141666665,0.033671857500000346
159,4Ag2Se_TETRA_OPT-200811-094953-e6a24e,2cf70f6a-6202-4dde-9b4d-aa2cf524e37a,189412,-42.28735728,-10.57183932,4.0,234.42047989941372,58.60511997485343,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA_OPT,-3.52394644,0.0287350316666668
160,4Ag2Se_TETRA_OPT-200811-094914-e2ddf4,5e91ffad-02dc-4e5f-88fc-d666a4e35c3d,189368,-41.99069192,-10.49767298,4.0,241.2588380313417,60.314709507835424,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA_OPT,-3.499224326666667,0.05345714499999987
161,4Ag2Se_TETRA_OPT-200811-094817-75ee85,af5ab321-8634-4265-877e-d7cf5de754b1,189714,-42.22808671,-10.5570216775,4.0,257.50953195055865,64.37738298763966,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA_OPT,-3.519007225833333,0.03367424583333367
162,4Ag2Se_TETRA_OPT-200811-094547-d44e50,9067592d-bf89-4a25-bbd7-0d00cf63a31b,189161,-42.38160322,-10.595400805,4.0,230.63449817801276,57.65862454450319,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA_OPT,-3.5318002683333334,0.02088120333333343
163,4Ag2Se_TETRA_OPT-200811-093127-f3e376,61e2adee-0771-4e4f-9db7-a38117c34d5e,189505,-42.10846456,-10.52711614,4.0,240.3382184478156,60.0845546119539,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA_OPT,-3.5090387133333336,0.0436427583333332
164,4Ag2Se_TETRA_OPT-200811-093038-f5481b,e930ac76-a509-405b-a8df-6ba4c55618e5,191565,-42.42589299,-10.6064732475,4.0,231.86594464613856,57.96648616153464,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA_OPT,-3.5354910825,0.01719038916666671
165,4Ag2Se_TETRA_OPT-200811-093026-e61311,098af7fe-df7f-46d8-9df1-ef3f594abcdd,189655,-42.09140991,-10.5228524775,4.0,240.4387430714518,60.10968576786295,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA_OPT,-3.5076174925,0.04506397916666671
166,4Ag2Se_TETRA_OPT-200811-092647-8f9c82,2e8d65d9-9876-4725-91ba-0af1500a1680,189101,-42.39998331,-10.5999958275,4.0,233.02608607363794,58.256521518409485,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA_OPT,-3.5333319425000003,0.019349529166666546
167,4Ag2Se_TETRA_OPT-200811-092450-261bd9,64679291-8fed-41e5-9226-c6b34e222dd9,189535,-42.03323443,-10.5083086075,4.0,250.2009644473103,62.550241111827575,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA_OPT,-3.5027695358333335,0.04991193583333331
168,4Ag2Se_TETRA_OPT-200811-092244-fee696,87ab775c-0244-45c2-8146-caad0419386e,189556,-42.36777153,-10.5919428825,4.0,237.60692360390135,59.40173090097534,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA_OPT,-3.5306476275,0.02203384416666676
169,4Ag2Se_TETRA_OPT-200811-091614-d86f8a,5f056ca8-1579-407f-9e25-343eda5de0b7,189891,-42.36894548,-10.59223637,4.0,234.66133686291045,58.66533421572761,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA_OPT,-3.5307454566666667,0.021936015000000086
170,4Ag2Se_TETRA_OPT-200811-091516-b3b239,a2efe246-0e79-4228-842d-8160e6bf4974,189128,-42.51520227,-10.6288005675,4.0,228.1298946307661,57.032473657691526,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA_OPT,-3.5429335225000003,0.009747949166666547
171,4Ag2Se_TETRA_OPT-200811-091117-a0c858,fae0efd7-3956-4239-95e5-ec3b5afc4fb0,189294,-42.30747932,-10.57686983,4.0,230.87582773563264,57.71895693390816,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA_OPT,-3.5256232766666664,0.027058195000000396
172,4Ag2Se_TETRA_OPT-200811-090843-769536,98976f7f-3782-45eb-b57d-5eba6c412491,189158,-42.46279523,-10.6156988075,4.0,231.21248887426478,57.803122218566195,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA_OPT,-3.5385662691666666,0.014115202500000201
173,4Ag2Se_TETRA_OPT-200811-090646-e539a1,7c4b8f54-908b-44ce-9809-91ee052a2eb8,189223,-42.36416249,-10.5910406225,4.0,248.68744439621972,62.17186109905493,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA_OPT,-3.5303468741666664,0.02233459750000044
174,4Ag2Se_TETRA_OPT-200811-090646-49f7e5,17e6e058-dc44-4eab-9b83-e3a27f015074,189859,-42.34194627,-10.5854865675,4.0,228.84043325966212,57.21010831491553,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA_OPT,-3.5284955225,0.02418594916666672
175,4Ag2Se_TETRA_OPT-200811-090529-e80347,1018bbf2-11df-401d-ba9e-bfd52e838ab7,189271,-42.40246145,-10.6006153625,4.0,234.26756647248823,58.56689161812206,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA_OPT,-3.5335384541666666,0.019143017500000248
176,4Ag2Se_TETRA_OPT-200811-090527-5860af,7e4b7d93-ae61-4133-8b1f-ca4bb6a279bb,190038,-42.3938112,-10.5984528,4.0,237.5044434269944,59.3761108567486,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA_OPT,-3.5328176,0.01986387166666681
177,4Ag2Se_TETRA_OPT-200811-090527-4a4fad,6ef9efda-3b90-4ed8-b5fb-74939d36ca6e,191653,-42.29125532,-10.57281383,4.0,232.523835496913,58.13095887422825,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA_OPT,-3.5242712766666666,0.028410195000000193
178,4Ag2Se_TETRA_OPT-200811-090526-dd97d1,af31af35-af9a-42ba-9408-37eabe8165b1,189531,-42.34378494,-10.585946235,4.0,234.9194107053759,58.729852676343974,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA_OPT,-3.528648745,0.024032726666666893
179,4Ag2Se_TETRA_OPT-200811-090526-d81e59,2c5d22e9-ec46-497f-b409-b34fe3a5e62b,189950,-42.05145984,-10.51286496,4.0,233.5824511628829,58.395612790720726,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA_OPT,-3.50428832,0.04839315166666669
180,4Ag2Se_TETRA_OPT-200811-090526-bff886,c737f8a8-2270-4b91-ac20-a64c628d2ee8,189643,-42.21877697,-10.5546942425,4.0,249.37886277665478,62.344715694163696,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA_OPT,-3.518231414166667,0.034450057499999964
181,4Ag2Se_TETRA_OPT-200811-090526-8abd58,0b029e2d-711a-4283-b896-4ebabceabd10,189418,-42.31394966,-10.578487415,4.0,224.69527258297268,56.17381814574317,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA_OPT,-3.5261624716666664,0.026519000000000403
182,4Ag2Se_TETRA_OPT-200811-090526-68e3b4,c09a7c79-44bf-4ac3-896b-2050283cc87c,189415,-42.2684379,-10.567109475,4.0,227.21353195180924,56.80338298795231,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA_OPT,-3.522369825,0.030311646666666636
183,4Ag2Se_TETRA-200803-163445-2bee97,1a296851-da2b-4cc9-88e6-3516da6fbb56,190167,-42.34184931,-10.5854623275,4.0,240.47092213682674,60.117730534206686,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA,-3.5284874425,0.02419402916666691
184,4Ag2Se_TETRA-200803-162428-df815a,c0bec365-88f4-4b11-9bd3-a1533d3c6578,190700,-42.27054548,-10.56763637,4.0,226.56405917343528,56.64101479335882,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA,-3.5225454566666667,0.03013601500000007
185,4Ag2SE-200803-160659-54c593,c65a7d5f-d59d-46be-beb2-d92ac70fec56,189959,-41.90558179,-10.4763954475,4.0,234.97157747342274,58.742894368355685,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.4921318158333334,0.06054965583333338
186,4Ag2SE-200803-160658-7f640b,b54e92ba-bc96-4257-809d-140f9f808649,190070,-42.03044469,-10.5076111725,4.0,237.2266260320524,59.3066565080131,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.5025370575,0.050144414166666706
187,4Ag2SE-200803-160658-2d3c6d,e459b9d4-da4e-4495-9a00-836d80b48008,189694,-42.24520037,-10.5613000925,4.0,229.29203395058204,57.32300848764551,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.5204333641666667,0.03224810750000007
188,4Ag2SE-200803-160654-7be8b5,7d541a30-9f7f-4549-8c09-7a6f08089022,189651,-42.11956554,-10.529891385,4.0,235.84860122279215,58.96215030569804,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.5099637950000004,0.04271767666666637
189,4Ag2SE-200803-160653-13f1b2,06f3872e-164f-4ea1-92df-8300deecbd59,189335,-42.28325666,-10.570814165,4.0,230.89404379768115,57.72351094942029,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.5236047216666666,0.029076750000000207
190,4Ag2SE-200803-160636-76e661,20659fb1-52b9-48bf-afe0-e550dc3f518b,189446,-42.06976534,-10.517441335,4.0,220.68124602306375,55.17031150576594,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.505813778333333,0.046867693333333627
191,4Ag2SE-200803-160140-4fb2da,23182419-03c5-4ce7-afab-07baf13066ce,190380,-42.46224378,-10.615560945,4.0,231.31495483669775,57.82873870917444,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.538520315,0.014161156666666841
192,4Ag2SE-200803-155107-465f7b,355b8364-9c68-4d0e-bc2f-e65abd44b3c9,189790,-42.05311811,-10.5132795275,4.0,236.7987594845574,59.19968987113935,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.5044265091666666,0.048254962500000165
193,4Ag2SE-200803-155101-7bc307,d2189d0b-b0d8-42ce-9e93-9faac8c3ad27,190022,-42.10322394,-10.525805985,4.0,233.1379520527375,58.28448801318437,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.508601995,0.044079476666667006
194,4Ag2SE-200803-154822-430d93,3b6a1056-814a-409b-a7c4-e5381669e7b2,190531,-42.32227474,-10.580568685,4.0,225.5135835012829,56.37839587532073,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.526856228333333,0.02582524333333369
195,4Ag2Se_TETRA-200803-170439-d3aa85,7490361f-8c96-4819-9430-424edb6a6af2,295592,-47.01842331,-11.7546058275,4.0,222.32174977642316,55.58043744410579,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA,-3.9182019425,0.03395241666666671
196,4Ag2Se_TETRA-200803-165748-91a9e1,6b6a3358-3d79-4d7d-a4e3-55cb6b00e4b7,298594,-47.02844208,-11.75711052,4.0,226.6005936697055,56.65014841742637,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA,-3.91903684,0.03311751916666683
197,4Ag2Se_TETRA-200803-165502-2c8e3d,c69d60c5-157c-4018-84d0-da34d2f5634c,295358,-46.65669352,-11.66417338,4.0,258.20542798073296,64.55135699518324,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA,-3.888057793333333,0.06409656583333367
198,4Ag2Se_TETRA-200803-165500-b0e878,9047be12-acd2-4140-8d5b-1a8a8590f792,295184,-47.1366884,-11.7841721,4.0,227.06387644911112,56.76596911227778,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA,-3.9280573666666663,0.024096992500000525
199,4Ag2Se_TETRA-200803-165419-3be751,7c54e1da-786b-47e3-9d3e-e60169155a4a,298548,-47.26282453,-11.8157061325,4.0,223.03594408600065,55.758986021500164,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA,-3.9385687108333336,0.0135856483333332
200,4Ag2Se_TETRA-200803-165155-c14681,7a4bc078-d006-44db-9a72-7a128eecf551,297788,-47.01646362,-11.754115905,4.0,224.82985951825037,56.20746487956259,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA,-3.9180386350000003,0.03411572416666653
201,4Ag2Se_TETRA-200803-164143-1c52e9,646956dc-fe37-4d4e-9ea3-7542b288f4c7,296806,-46.89279385,-11.7231984625,4.0,228.77122170571914,57.192805426429786,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA,-3.907732820833333,0.04442153833333373
202,4Ag2Se_TETRA-200803-164046-dc048b,cbf4cfd8-7350-41b8-95eb-eb646901fa29,295127,-47.29173827,-11.8229345675,4.0,220.8956714579781,55.223917864494524,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA,-3.940978189166667,0.011176169999999708
203,4Ag2Se_TETRA-200803-164024-c53b09,06e87ecd-ea05-4b3c-9bb7-70d48c21c764,295408,-47.01561331,-11.7539033275,4.0,225.0942178651152,56.2735544662788,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA,-3.917967775833333,0.03418658333333369
204,4Ag2Se_TETRA-200803-163407-4a47bc,2e107dfd-f941-4a33-b950-afc48e8f4b66,295456,-47.01596774,-11.753991935,4.0,224.59874052713192,56.14968513178298,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA,-3.917997311666667,0.034157047499999926
205,4Ag2Se_TETRA-200803-163102-170a26,8883a831-df46-4eb6-af0b-4b1a52816b05,295355,-46.55324024,-11.63831006,4.0,244.25977497411913,61.06494374352978,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA,-3.8794366866666667,0.07271767250000005
206,4Ag2Se_TETRA-200803-162039-309549,750be0d3-8d1f-418e-9fb9-b097811204cf,297208,-47.17639817,-11.7940995425,4.0,225.54717219693285,56.38679304923321,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA,-3.9313665141666667,0.020787845000000083
207,4Ag2Se_TETRA-200803-161521-92ca3d,3146d56d-e89f-4e87-ab82-9ec1198df285,295098,-47.13139505,-11.7828487625,4.0,214.42204647162222,53.605511617905556,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2Se_TETRA,-3.927616254166667,0.024538104999999977
208,4Ag2SE-200803-161138-8ea306,1e7dfe63-33b3-4395-b987-d7e967fd9549,294924,-47.42585231,-11.8564630775,4.0,223.64406985724807,55.91101746431202,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run2/airss-refine-structure,4Ag2SE,-3.952154359166667,0.0
